Date,Radio Flux 10.7cm,Sunspot Number,Sunspot Area (10^6 Hemis.),New Regions,Stanford Mean Solar Field (GOES15),Stanford Background X-Ray Flux,Flares: C,Flares: M,Flares: X,Flares: S,Flares: 1,Flares: 2,Flares: 3
2003-07-02,135,153,880,0,-999,B4.5,3,1,0,3,1,0,0
2003-07-03,132,147,840,0,-999,B4.4,5,0,0,11,0,0,0
2003-07-04,140,130,1080,0,-999,B5.1,11,0,0,7,1,0,0
2003-07-05,142,88,1180,0,-999,B4.6,8,0,0,5,0,0,0
2003-07-06,130,114,1250,1,-999,B3.7,5,1,0,8,0,0,0
2003-07-07,133,140,1180,3,-999,B3.2,1,0,0,1,0,0,0
2003-07-08,131,149,1330,0,-999,B4.6,7,0,0,9,1,0,0
2003-07-09,126,125,730,0,-999,B6.7,7,1,0,7,0,0,0
2003-07-10,123,137,680,0,-999,B5.9,8,1,0,4,0,0,0
2003-07-11,122,127,540,3,-999,B5.6,4,0,0,1,0,0,0
2003-07-12,122,102,430,0,-999,B5.9,9,1,0,3,0,0,0
2003-07-13,127,137,630,3,-999,B3.8,7,0,0,5,0,0,0
2003-07-14,127,159,690,0,-999,B3.2,2,0,0,4,0,0,0
2003-07-15,126,154,900,1,-999,B2.6,4,0,0,0,0,0,0
2003-07-16,133,164,610,2,-999,B2.8,4,0,0,3,0,0,0
2003-07-17,139,189,630,1,-999,B3.9,10,0,0,5,2,0,0
2003-07-18,140,193,720,0,-999,B4.2,8,0,0,12,0,0,0
2003-07-19,146,178,780,1,-999,B5.4,13,0,0,7,1,0,0
2003-07-20,157,224,1470,3,-999,B8.9,21,0,0,17,0,0,0
2003-07-21,156,219,1420,0,-999,B6.6,16,0,0,12,0,0,0
2003-07-22,153,200,1700,0,-999,B7.2,10,0,0,10,1,0,0
2003-07-23,144,164,1420,1,-999,B5.3,8,0,0,6,1,0,0
2003-07-24,125,134,1030,1,-999,B5.1,4,0,0,0,0,0,0
2003-07-25,112,94,340,0,-999,B4.0,1,0,0,0,0,0,0
2003-07-26,103,52,260,0,-999,B2.8,0,0,0,0,0,0,0
2003-07-27,102,60,230,1,-999,B1.9,0,0,0,1,0,0,0
2003-07-28,103,56,620,1,-999,B2.2,2,0,0,3,0,0,0
2003-07-29,100,63,650,0,-999,B1.6,3,1,0,2,1,0,0
2003-07-30,99,63,450,0,-999,B1.6,1,1,0,0,1,0,0
2003-07-31,102,65,430,1,-999,B1.8,1,0,0,1,0,0,0
2003-08-01,107,85,490,1,-999,B2.9,9,0,0,0,0,0,0
2003-08-02,111,95,710,2,-999,B3.3,5,1,0,11,2,0,0
2003-08-03,120,144,1060,1,-999,B2.6,6,0,0,11,1,0,0
2003-08-04,123,138,1320,1,-999,B2.6,0,0,0,0,0,0,0
2003-08-05,131,136,1270,1,-999,B3.6,2,1,0,3,0,0,0
2003-08-06,129,155,1270,0,-999,B2.7,1,0,0,0,0,0,0
2003-08-07,137,121,1080,1,-999,B3.6,2,0,0,1,0,0,0
2003-08-08,133,111,1150,0,-999,B3.4,2,0,0,1,0,0,0
2003-08-09,130,107,1120,1,-999,B3.3,0,0,0,1,0,0,0
2003-08-10,131,112,980,0,-999,B3.2,3,0,0,2,0,0,0
2003-08-11,129,118,760,0,-999,B3.2,0,0,0,0,0,0,0
2003-08-12,123,114,640,0,-999,B2.7,4,0,0,3,0,0,0
2003-08-13,131,112,800,1,-999,B6.0,7,0,0,5,0,0,0
2003-08-14,130,108,660,1,-999,C1.0,4,0,0,2,0,0,0
2003-08-15,131,86,540,1,-999,B6.8,9,0,0,5,0,0,0
2003-08-16,127,92,470,1,-999,B4.0,4,0,0,1,0,0,0
2003-08-17,119,113,540,1,-999,B3.7,2,0,0,2,0,0,0
2003-08-18,116,104,390,0,-999,B3.3,4,0,0,3,0,0,0
2003-08-19,117,77,370,1,-999,B3.3,5,2,0,1,1,1,0
2003-08-20,112,62,230,0,-999,B2.8,0,0,0,0,0,0,0
2003-08-21,119,86,280,4,-999,B3.5,2,0,0,0,0,0,0
2003-08-22,121,126,510,2,-999,B3.7,1,0,0,1,0,0,0
2003-08-23,120,125,610,1,-999,B2.3,0,0,0,2,0,0,0
2003-08-24,116,132,550,0,-999,B2.4,2,0,0,0,1,0,0
2003-08-25,117,146,500,1,-999,B2.5,1,0,0,0,1,0,0
2003-08-26,121,124,440,0,-999,B3.1,1,0,0,0,1,0,0
2003-08-27,126,116,410,1,-999,B3.8,4,0,0,3,0,0,0
2003-08-28,119,146,470,3,-999,B3.4,3,0,0,3,0,0,0
2003-08-29,116,132,520,3,-999,B2.8,1,0,0,0,0,0,0
2003-08-30,114,120,480,0,-999,B2.8,2,0,0,2,0,0,0
2003-08-31,110,101,390,0,-999,B2.4,1,0,0,1,0,0,0
2003-09-01,108,59,220,0,-999,B2.2,0,0,0,0,0,0,0
2003-09-02,106,90,280,0,-999,B2.1,0,0,0,0,0,0,0
2003-09-03,111,74,320,0,-999,B3.0,0,0,0,1,0,0,0
2003-09-04,112,79,260,2,-999,B3.2,1,0,0,0,0,0,0
2003-09-05,108,57,290,0,-999,B3.1,1,0,0,0,0,0,0
2003-09-06,105,60,290,1,-999,B2.1,0,0,0,0,0,0,0
2003-09-07,108,54,210,0,-999,B2.2,1,0,0,1,0,0,0
2003-09-08,99,58,150,1,-999,B2.3,0,0,0,0,0,0,0
2003-09-09,96,43,60,1,-999,B1.6,0,0,0,0,0,0,0
2003-09-10,99,42,160,0,-999,B1.7,0,0,0,1,0,0,0
2003-09-11,97,55,210,0,-999,B1.8,2,0,0,0,0,0,0
2003-09-12,94,58,230,0,-999,B1.5,0,0,0,1,0,0,0
2003-09-13,96,57,270,1,-999,B1.9,1,0,0,2,0,0,0
2003-09-14,95,58,210,1,-999,B1.4,2,0,0,2,0,0,0
2003-09-15,97,68,200,1,-999,B3.1,6,0,0,0,1,0,0
2003-09-16,99,89,160,2,-999,B4.0,4,1,0,0,0,0,0
2003-09-17,106,83,350,1,-999,B3.0,2,0,0,1,0,0,0
2003-09-18,109,92,470,0,-999,B2.7,2,0,0,0,0,0,0
2003-09-19,111,71,420,0,-999,B4.1,1,0,0,0,0,0,0
2003-09-20,112,72,590,1,-999,B5.4,7,0,0,0,0,0,0
2003-09-21,120,64,620,0,-999,B4.2,4,0,0,0,0,0,0
2003-09-22,123,91,740,2,-999,B2.6,0,0,0,0,0,0,0
2003-09-23,125,133,860,2,-999,B3.0,1,0,0,2,0,0,0
2003-09-24,134,121,750,0,-999,B3.9,12,0,0,12,1,0,0
2003-09-25,133,122,780,0,-999,B2.9,2,0,0,0,0,0,0
2003-09-26,131,127,730,0,-999,B3.4,2,0,0,2,0,0,0
2003-09-27,130,137,730,1,-999,B3.1,2,0,0,3,0,0,0
2003-09-28,137,139,710,0,-999,B4.0,3,0,0,3,0,0,0
2003-09-29,135,108,650,1,-999,B4.8,7,0,0,2,1,0,0
2003-09-30,133,116,850,1,-999,B6.6,10,0,0,5,1,0,0
2003-10-01,137,126,960,1,-999,B5.0,4,1,0,3,1,0,0
2003-10-02,125,75,830,0,-999,B4.4,4,0,0,3,1,0,0
2003-10-03,120,104,520,1,-999,B4.0,6,0,0,2,0,0,0
2003-10-04,119,89,390,1,-999,B3.5,6,1,0,1,0,0,0
2003-10-05,110,101,330,1,-999,B2.2,6,0,0,3,0,0,0
2003-10-06,112,93,380,2,-999,B1.8,0,0,0,0,0,0,0
2003-10-07,112,76,370,0,-999,B2.6,2,0,0,1,0,0,0
2003-10-08,113,69,410,0,-999,B2.0,1,0,0,0,0,0,0
2003-10-09,111,68,280,1,-999,B1.9,1,0,0,2,0,0,0
2003-10-10,112,79,250,1,-999,B2.0,0,0,0,0,0,0,0
2003-10-11,106,77,280,0,-999,B2.1,0,0,0,0,0,0,0
2003-10-12,98,35,130,0,-999,B1.8,0,0,0,0,0,0,0
2003-10-13,94,25,40,0,-999,B1.7,0,0,0,0,0,0,0
2003-10-14,92,24,20,0,-999,B1.0,0,0,0,0,0,0,0
2003-10-15,96,29,40,1,-999,B1.1,0,0,0,1,0,0,0
2003-10-16,95,28,90,0,-999,B1.5,0,0,0,1,0,0,0
2003-10-17,99,66,150,2,-999,B1.4,0,0,0,0,0,0,0
2003-10-18,109,91,370,2,-999,B2.4,9,0,0,8,2,0,0
2003-10-19,120,89,1110,0,-999,B5.6,3,2,1,9,2,0,0
2003-10-20,135,113,1500,0,-999,B6.5,8,1,0,7,0,0,0
2003-10-21,152,144,1850,1,-999,C1.4,5,2,0,8,0,0,0
2003-10-22,154,117,1950,1,-999,C4.9,0,7,0,18,0,0,0
2003-10-23,183,122,2930,0,-999,C3.0,0,3,2,7,3,0,0
2003-10-24,191,160,3000,0,-999,C1.6,7,4,0,9,3,0,0
2003-10-25,222,139,4060,1,-999,C1.6,11,3,0,8,1,1,0
2003-10-26,298,191,3770,0,-999,C2.2,1,2,2,7,1,1,1
2003-10-27,257,238,4270,5,-999,C3.6,8,5,0,31,1,1,0
2003-10-28,274,230,4520,1,-999,C3.2,5,0,1,31,4,1,0
2003-10-29,279,330,5160,0,-999,C3.3,4,2,1,16,2,1,0
2003-10-30,271,293,5690,2,-999,C2.8,6,2,0,2,2,0,0
2003-10-31,249,266,4420,1,-999,C1.8,7,2,0,12,0,0,0
2003-11-01,210,277,4170,0,-999,C1.8,9,3,0,10,1,0,0
2003-11-02,190,174,4050,0,-999,C1.9,1,2,1,9,0,1,0
2003-11-03,167,76,2830,0,-999,C3.2,3,1,2,6,0,3,0
2003-11-04,168,79,1100,1,-999,C2.3,3,3,1,1,0,0,1
2003-11-05,114,32,130,0,-999,C1.2,2,2,0,2,0,0,0
2003-11-06,98,12,100,0,-999,B2.5,0,0,0,0,0,0,0
2003-11-07,91,11,120,0,-999,B1.6,0,0,0,0,0,0,0
2003-11-08,93,29,50,2,-999,B1.0,0,0,0,0,0,0,0
2003-11-09,93,47,100,1,-999,A9.7,0,0,0,0,0,0,0
2003-11-10,95,47,210,0,-999,B1.0,2,0,0,2,0,0,0
2003-11-11,96,43,280,0,-999,B1.8,1,1,0,1,0,0,0
2003-11-12,99,39,220,0,-999,B2.2,4,0,0,0,0,0,0
2003-11-13,102,25,450,1,-999,B3.2,2,2,0,0,0,0,0
2003-11-14,99,34,350,1,-999,B2.2,4,0,0,0,0,0,0
2003-11-15,98,52,360,1,-999,B1.9,3,0,0,1,0,0,0
2003-11-16,104,54,390,1,-999,B2.9,6,0,0,3,0,0,0
2003-11-17,121,72,400,1,-999,B7.2,6,2,0,0,1,0,0
2003-11-18,144,90,900,2,-999,C1.1,4,4,0,3,0,1,0
2003-11-19,155,114,2140,1,-999,B8.4,8,1,0,1,2,0,0
2003-11-20,175,118,2010,0,-999,B7.3,9,3,0,3,1,2,0
2003-11-21,177,131,1700,0,-999,B6.1,5,0,0,3,0,0,0
2003-11-22,176,123,1660,0,-999,B6.2,6,0,0,3,0,0,0
2003-11-23,178,158,1570,0,-999,B5.9,7,0,0,4,0,0,0
2003-11-24,177,149,1520,2,-999,B5.5,6,0,0,2,0,0,0
2003-11-25,171,202,1320,2,-999,B6.4,4,0,0,1,0,0,0
2003-11-26,171,209,1320,1,-999,B6.0,2,0,0,2,0,0,0
2003-11-27,175,154,980,1,-999,B7.0,6,0,0,5,0,0,0
2003-11-28,168,185,1500,2,-999,B6.4,3,0,0,1,0,0,0
2003-11-29,166,177,1160,0,-999,B6.8,8,0,0,2,1,0,0
2003-11-30,153,178,1070,1,-999,B5.9,4,0,0,0,0,0,0
2003-12-01,143,159,850,0,-999,B5.8,3,0,0,0,0,0,0
2003-12-02,139,119,590,0,-999,B8.1,6,2,0,1,0,0,0
2003-12-03,124,100,470,1,-999,B4.1,4,0,0,0,0,0,0
2003-12-04,116,115,580,1,-999,B3.2,1,0,0,1,0,0,0
2003-12-05,112,88,500,0,-999,B3.1,4,0,0,1,0,0,0
2003-12-06,109,87,400,0,-999,B4.7,10,2,0,0,0,0,0
2003-12-07,92,53,310,0,-999,B2.1,2,0,0,0,0,0,0
2003-12-08,94,49,270,0,-999,B1.2,0,0,0,0,0,0,0
2003-12-09,92,23,110,0,-999,B1.0,0,0,0,0,0,0,0
2003-12-10,89,46,310,2,-999,A8.7,0,0,0,0,0,0,0
2003-12-11,86,35,270,0,-999,A7.7,0,0,0,0,0,0,0
2003-12-12,87,36,220,0,-999,A7.4,0,0,0,0,0,0,0
2003-12-13,88,40,210,1,-999,A9.7,0,0,0,0,0,0,0
2003-12-14,92,48,220,0,-999,B1.3,2,0,0,0,0,0,0
2003-12-15,101,42,150,0,-999,B2.0,0,0,0,0,0,0,0
2003-12-16,106,71,340,3,-999,B2.4,1,0,0,0,0,0,0
2003-12-17,118,92,330,2,-999,B3.8,4,0,0,1,0,0,0
2003-12-18,123,114,510,1,-999,B5.2,16,0,0,4,0,0,0
2003-12-19,123,113,650,0,-999,B4.6,9,0,0,7,0,0,0
2003-12-20,130,104,630,1,-999,B4.1,4,0,0,2,0,0,0
2003-12-21,133,105,630,1,-999,B4.0,5,0,0,3,0,0,0
2003-12-22,138,152,630,1,-999,B3.8,9,0,0,4,0,0,0
2003-12-23,142,144,710,0,-999,B4.6,6,0,0,4,0,0,0
2003-12-24,139,100,730,0,-999,B3.8,4,0,0,2,0,0,0
2003-12-25,139,58,780,1,-999,B4.5,6,0,0,9,0,0,0
2003-12-26,137,65,740,0,-999,B3.5,4,1,0,1,2,0,0
2003-12-27,127,47,680,0,-999,B2.8,0,0,0,0,0,0,0
2003-12-28,119,47,560,1,-999,B2.5,0,0,0,0,0,0,0
2003-12-29,115,56,470,0,-999,B2.7,0,0,0,0,0,0,0
2003-12-30,108,15,100,0,-999,B2.8,1,0,0,0,0,0,0
2003-12-31,106,25,130,1,-999,B3.9,4,1,0,0,0,0,0
2004-01-01,116,47,490,2,-999,B7.5,8,0,0,2,0,0,0
2004-01-02,117,51,950,0,-999,B3.0,4,0,0,1,0,0,0
2004-01-03,116,65,1150,0,-999,B2.6,1,0,0,2,0,0,0
2004-01-04,119,80,920,0,-999,B3.2,5,0,0,1,0,0,0
2004-01-05,123,80,1050,0,-999,C1.4,3,1,0,3,0,1,0
2004-01-06,117,78,1060,1,-999,B3.9,4,1,0,1,0,0,0
2004-01-07,119,93,1010,2,-999,B3.5,2,2,0,2,0,1,0
2004-01-08,120,118,1010,0,-999,B2.4,2,1,0,3,1,0,0
2004-01-09,118,88,870,0,-999,B2.3,4,2,0,3,1,1,0
2004-01-10,119,66,760,0,-999,B2.6,6,0,0,6,1,0,0
2004-01-11,119,53,690,0,-999,B3.7,6,0,0,3,0,0,0
2004-01-12,118,77,550,1,-999,B4.2,4,0,0,3,0,0,0
2004-01-13,118,53,930,0,-999,B4.3,4,0,0,2,0,0,0
2004-01-14,121,58,790,0,-999,B3.5,1,0,0,0,0,0,0
2004-01-15,119,57,510,1,-999,B3.4,2,0,0,0,1,0,0
2004-01-16,120,68,580,1,-999,B2.7,0,0,0,1,0,0,0
2004-01-17,123,56,610,0,-999,B3.1,6,1,0,4,0,0,0
2004-01-18,120,72,390,0,-999,B2.7,3,1,0,2,1,0,0
2004-01-19,135,87,490,1,-999,B3.9,9,2,0,4,0,0,0
2004-01-20,129,94,540,1,-999,B3.9,0,1,0,1,1,1,0
2004-01-21,130,104,560,0,-999,B3.3,2,0,0,1,0,0,0
2004-01-22,122,76,400,0,-999,B2.5,0,0,0,0,0,0,0
2004-01-23,115,62,260,0,-999,B1.9,0,0,0,0,0,0,0
2004-01-24,108,47,230,0,-999,B1.8,0,0,0,0,0,0,0
2004-01-25,102,48,130,0,-999,B1.6,1,0,0,2,0,0,0
2004-01-26,98,38,30,0,-999,B1.5,1,0,0,0,0,0,0
2004-01-27,94,0,0,0,-999,B1.2,0,0,0,0,0,0,0
2004-01-28,89,0,0,0,-999,A8.7,0,0,0,0,0,0,0
2004-01-29,87,25,70,2,-999,A7.5,0,0,0,0,0,0,0
2004-01-30,93,42,120,1,-999,B1.6,4,0,0,0,0,0,0
2004-01-31,94,49,160,2,-999,B1.0,1,0,0,0,0,0,0
2004-02-01,97,57,280,0,-999,B1.3,2,0,0,2,0,0,0
2004-02-02,102,106,440,3,-999,B1.6,2,0,0,0,0,0,0
2004-02-03,99,103,520,0,-999,B1.5,5,0,0,0,0,0,0
2004-02-04,101,85,440,0,-999,B2.3,1,0,0,0,1,0,0
2004-02-05,106,109,440,1,-999,B1.6,2,0,0,3,0,0,0
2004-02-06,107,98,380,0,-999,B1.5,0,0,0,0,0,0,0
2004-02-07,111,92,400,1,-999,B2.1,1,0,0,0,0,0,0
2004-02-08,116,74,620,0,-999,B3.0,7,1,0,3,0,0,0
2004-02-09,118,81,720,1,-999,B3.0,9,0,0,4,0,0,0
2004-02-10,117,78,520,0,-999,B2.0,0,0,0,0,0,0,0
2004-02-11,114,91,430,1,-999,B1.9,0,0,0,0,0,0,0
2004-02-12,112,65,420,0,-999,B1.9,0,0,0,0,0,0,0
2004-02-13,108,71,270,2,-999,B1.7,0,0,0,0,0,0,0
2004-02-14,104,64,210,1,-999,B1.3,0,0,0,0,0,0,0
2004-02-15,102,75,270,2,-999,B1.1,0,0,0,0,0,0,0
2004-02-16,99,81,190,0,-999,A9.0,1,0,0,1,0,0,0
2004-02-17,102,22,80,0,-999,A9.2,0,0,0,0,0,0,0
2004-02-18,98,23,80,0,-999,A9.4,0,0,0,0,0,0,0
2004-02-19,96,33,100,1,-999,B1.0,0,0,0,0,0,0,0
2004-02-20,95,34,100,1,-999,A8.3,0,0,0,0,0,0,0
2004-02-21,98,52,80,1,-999,A8.9,0,0,0,0,0,0,0
2004-02-22,104,58,230,0,-999,B1.6,6,0,0,10,0,0,0
2004-02-23,104,68,360,1,-999,B1.4,0,0,0,0,0,0,0
2004-02-24,106,85,640,1,-999,B1.2,0,0,0,2,0,0,0
2004-02-25,119,107,770,0,-999,B3.0,8,0,0,9,0,0,0
2004-02-26,121,105,790,0,-999,B2.5,5,1,1,3,1,1,0
2004-02-27,122,90,1110,1,-999,B2.0,1,0,0,0,0,0,0
2004-02-28,116,104,1070,1,-999,B2.0,3,0,0,0,0,0,0
2004-02-29,110,81,880,0,-999,B1.6,0,0,0,0,0,0,0
2004-03-01,102,66,330,0,-999,B1.5,0,0,0,0,0,0,0
2004-03-02,99,50,240,0,-999,B1.5,2,0,0,2,0,0,0
2004-03-03,90,42,240,0,-999,B1.3,0,0,0,0,0,0,0
2004-03-04,98,53,180,1,-999,B1.8,2,0,0,0,0,0,0
2004-03-05,107,55,300,1,-999,B3.2,3,0,0,0,0,0,0
2004-03-06,105,61,620,0,-999,B3.1,6,1,0,1,0,0,0
2004-03-07,106,53,680,0,-999,B2.5,0,0,0,0,0,0,0
2004-03-08,108,55,800,0,-999,B1.8,1,0,0,0,0,0,0
2004-03-09,109,40,650,0,-999,B1.9,2,0,0,2,0,0,0
2004-03-10,113,56,770,1,-999,B2.2,0,0,0,1,0,0,0
2004-03-11,113,67,600,0,-999,B2.4,1,0,0,1,0,0,0
2004-03-12,108,71,660,2,-999,B1.9,2,0,0,2,0,0,0
2004-03-13,104,61,570,0,-999,B1.4,1,0,0,0,0,0,0
2004-03-14,103,61,490,0,-999,B1.3,0,0,0,0,0,0,0
2004-03-15,101,49,350,0,-999,B1.3,0,0,0,0,0,0,0
2004-03-16,110,53,320,1,-999,B1.7,0,0,0,0,0,0,0
2004-03-17,110,101,450,3,-999,B2.9,4,0,0,3,0,0,0
2004-03-18,115,107,450,1,-999,B3.9,8,2,0,5,1,1,0
2004-03-19,112,89,350,0,-999,B4.2,11,0,0,6,0,0,0
2004-03-20,114,82,380,0,-999,B2.7,2,0,0,1,0,0,0
2004-03-21,111,65,320,0,-999,B1.6,4,0,0,3,0,0,0
2004-03-22,116,87,260,1,-999,B2.0,2,0,0,1,1,0,0
2004-03-23,118,110,380,0,-999,B2.1,2,0,0,2,0,0,0
2004-03-24,120,109,450,2,-999,B2.7,4,1,0,2,0,0,0
2004-03-25,127,128,650,1,-999,B3.8,5,1,0,3,0,0,0
2004-03-26,124,100,670,0,-999,B2.2,0,0,0,0,0,0,0
2004-03-27,128,129,690,4,-999,B3.4,5,0,0,1,0,0,0
2004-03-28,129,125,800,1,-999,B3.8,4,0,0,1,0,0,0
2004-03-29,129,169,750,0,-999,B3.4,8,0,0,6,0,0,0
2004-03-30,127,121,540,0,-999,B3.1,12,0,0,9,0,0,0
2004-03-31,121,95,560,0,-999,B3.2,6,0,0,5,1,0,0
2004-04-01,113,100,540,1,-999,B2.1,1,0,0,0,0,0,0
2004-04-02,108,99,470,0,-999,B1.7,0,0,0,0,0,0,0
2004-04-03,107,68,440,0,-999,B1.5,0,0,0,0,0,0,0
2004-04-04,109,69,490,0,-999,B1.5,1,0,0,1,0,0,0
2004-04-05,109,85,520,1,-999,B1.7,0,1,0,0,1,0,0
2004-04-06,101,66,280,0,-999,B1.4,1,1,0,3,0,0,0
2004-04-07,98,57,210,1,-999,B1.1,0,0,0,0,0,0,0
2004-04-08,94,33,160,0,-999,B1.3,3,0,0,1,0,0,0
2004-04-09,90,18,120,0,-999,A6.9,1,0,0,1,0,0,0
2004-04-10,88,20,150,0,-999,A7.5,0,0,0,1,0,0,0
2004-04-11,90,16,90,0,-999,A6.5,3,0,0,0,1,0,0
2004-04-12,91,37,140,1,-999,A8.9,3,0,0,1,0,0,0
2004-04-13,93,41,130,1,-999,A8.6,0,0,0,0,0,0,0
2004-04-14,95,69,230,2,-999,B1.0,0,0,0,1,0,0,0
2004-04-15,97,60,180,0,-999,B1.1,0,1,0,2,0,0,0
2004-04-16,97,53,200,1,-999,B1.0,0,0,0,0,0,0,0
2004-04-17,98,55,130,0,-999,B1.0,1,0,0,0,0,0,0
2004-04-18,109,92,310,1,-999,B1.3,0,0,0,0,0,0,0
2004-04-19,113,108,440,0,-999,B1.7,2,0,0,2,0,0,0
2004-04-20,111,96,560,1,-999,B1.4,0,0,0,1,0,0,0
2004-04-21,113,98,490,1,-999,B1.2,2,0,0,6,0,0,0
2004-04-22,117,90,520,0,-999,B2.0,2,1,0,16,2,0,0
2004-04-23,115,63,450,0,-999,B4.4,17,2,0,12,0,0,0
2004-04-24,112,64,370,1,-999,B4.4,11,0,0,4,0,0,0
2004-04-25,107,45,400,0,-999,B2.0,5,1,0,6,1,0,0
2004-04-26,100,47,470,1,-999,B1.2,1,0,0,2,0,0,0
2004-04-27,95,28,310,0,-999,A7.8,1,0,0,0,0,0,0
2004-04-28,90,32,290,0,-999,A6.2,0,0,0,0,0,0,0
2004-04-29,89,25,200,0,-999,A5.6,0,0,0,0,0,0,0
2004-04-30,89,46,130,2,-999,A6.0,1,0,0,0,0,0,0
2004-05-01,94,65,170,1,-999,A9.1,2,0,0,1,0,0,0
2004-05-02,98,41,340,0,-999,B2.4,8,0,0,3,0,0,0
2004-05-03,91,50,270,1,-999,B1.0,1,0,0,0,0,0,0
2004-05-04,87,63,280,1,-999,A6.0,0,0,0,0,0,0,0
2004-05-05,89,47,290,0,-999,A7.5,0,0,0,0,0,0,0
2004-05-06,86,30,100,0,-999,A8.5,0,0,0,0,0,0,0
2004-05-07,85,34,180,1,-999,A6.1,1,0,0,1,0,0,0
2004-05-08,87,37,290,0,-999,A6.6,0,0,0,0,0,0,0
2004-05-09,93,57,280,2,-999,B1.0,0,0,0,0,0,0,0
2004-05-10,93,55,260,1,-999,A7.3,0,0,0,0,0,0,0
2004-05-11,90,46,300,0,-999,A6.0,0,0,0,0,0,0,0
2004-05-12,99,83,300,2,-999,A7.6,1,0,0,1,0,0,0
2004-05-13,101,107,450,2,-999,B1.4,3,0,0,2,0,0,0
2004-05-14,110,98,550,0,-999,B1.6,0,0,0,0,0,0,0
2004-05-15,115,117,820,0,-999,B2.1,1,0,0,0,0,0,0
2004-05-16,118,148,850,3,-999,B1.9,0,0,0,0,0,0,0
2004-05-17,111,147,850,1,-999,B2.3,1,0,0,2,0,0,0
2004-05-18,108,91,710,0,-999,B1.9,3,0,0,2,1,0,0
2004-05-19,109,87,530,0,-999,B1.7,2,0,0,3,0,0,0
2004-05-20,105,109,520,1,-999,B2.1,3,0,0,0,0,0,0
2004-05-21,107,82,470,0,-999,B2.0,3,1,0,2,0,0,0
2004-05-22,102,79,570,0,-999,B2.0,6,0,0,2,0,0,0
2004-05-23,104,127,520,2,-999,B2.3,4,0,0,3,0,0,0
2004-05-24,105,118,600,0,-999,B2.3,2,0,0,2,0,0,0
2004-05-25,102,101,520,0,-999,B1.5,0,0,0,0,0,0,0
2004-05-26,103,89,470,0,-999,B1.8,0,0,0,2,0,0,0
2004-05-27,102,62,400,0,-999,B1.7,2,0,0,1,0,0,0
2004-05-28,102,52,370,0,-999,B2.5,3,0,0,3,0,0,0
2004-05-29,101,57,630,1,-999,B2.1,0,0,0,0,0,0,0
2004-05-30,100,64,580,1,-999,B1.9,1,0,0,0,0,0,0
2004-05-31,95,54,420,0,-999,B1.8,5,0,0,1,0,0,0
2004-06-01,90,76,180,2,-999,B1.4,0,0,0,0,0,0,0
2004-06-02,90,63,160,0,-999,B1.0,0,0,0,0,0,0,0
2004-06-03,90,77,140,1,-999,A9.7,0,0,0,0,0,0,0
2004-06-04,89,55,80,0,-999,A8.5,0,0,0,0,0,0,0
2004-06-05,85,59,80,2,-999,A7.2,0,0,0,0,0,0,0
2004-06-06,88,60,60,0,-999,A7.5,1,0,0,0,0,0,0
2004-06-07,89,82,90,3,-999,A6.9,0,0,0,1,0,0,0
2004-06-08,86,72,130,0,-999,A5.5,0,0,0,1,0,0,0
2004-06-09,85,73,80,1,-999,A4.7,0,0,0,0,0,0,0
2004-06-10,83,50,190,1,-999,A4.8,0,0,0,0,0,0,0
2004-06-11,84,45,130,0,-999,A3.7,0,0,0,0,0,0,0
2004-06-12,88,28,90,0,-999,B1.7,2,0,0,0,0,0,0
2004-06-13,95,55,220,2,-999,B3.2,1,1,0,0,0,0,0
2004-06-14,100,77,560,1,-999,B2.8,2,0,0,0,0,0,0
2004-06-15,109,87,860,0,-999,B2.5,1,0,0,0,1,0,0
2004-06-16,112,113,1020,0,-999,B2.1,1,0,0,0,0,0,0
2004-06-17,111,106,930,0,-999,B1.8,2,0,0,2,0,0,0
2004-06-18,108,118,990,0,-999,B2.0,2,0,0,1,0,0,0
2004-06-19,113,90,890,0,-999,B2.0,7,0,0,5,0,0,0
2004-06-20,119,142,1080,1,-999,B2.4,2,0,0,2,0,0,0
2004-06-21,116,139,930,1,-999,B2.1,1,0,0,3,0,0,0
2004-06-22,117,113,710,0,-999,B2.5,1,0,0,2,0,0,0
2004-06-23,113,104,640,0,-999,B2.4,2,0,0,2,0,0,0
2004-06-24,108,94,760,0,-999,B2.3,2,0,0,2,0,0,0
2004-06-25,103,83,560,0,-999,B2.2,1,0,0,1,0,0,0
2004-06-26,99,64,390,1,-999,B3.1,2,0,0,2,0,0,0
2004-06-27,97,48,290,2,-999,B2.9,5,0,0,1,0,0,0
2004-06-28,89,45,140,0,-999,B1.7,5,0,0,0,0,0,0
2004-06-29,85,50,230,0,-999,A7.3,0,0,0,0,0,0,0
2004-06-30,82,42,120,0,-999,A4.8,1,0,0,2,0,0,0
2004-07-01,81,26,110,0,-999,A3.9,0,0,0,0,0,0,0
2004-07-02,81,33,110,0,-999,A3.4,0,0,0,0,0,0,0
2004-07-03,80,31,90,0,-999,A3.5,0,0,0,0,0,0,0
2004-07-04,79,37,50,1,-999,A3.2,0,0,0,0,0,0,0
2004-07-05,78,26,50,0,-999,A3.3,0,0,0,1,0,0,0
2004-07-06,79,39,30,0,-999,A3.4,0,0,0,0,0,0,0
2004-07-07,79,31,50,1,-999,A3.4,0,0,0,1,0,0,0
2004-07-08,82,17,50,0,-999,A5.9,0,0,0,1,0,0,0
